number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,latitude,longitude
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711189532000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711189532000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,17,3,OPEN,1711210760000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,17,3,OPEN,1711210760000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,17,3,OPEN,1711210760000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,18,2,OPEN,1711211038000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,18,2,OPEN,1711211038000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,18,2,OPEN,1711211038000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711220431000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711220431000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711220431000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711220431000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711220431000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711220431000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711220431000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711220431000,46.552652,15.646023
14,maribor,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,False,False,20,19,1,OPEN,1711222248000,46.552652,15.646023
