number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,latitude,longitude
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711189496000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711189496000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,7,13,OPEN,1711210979000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,7,13,OPEN,1711210979000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,7,13,OPEN,1711210979000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,7,13,OPEN,1711210979000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,7,13,OPEN,1711210979000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,7,13,OPEN,1711210979000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711220384000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711220384000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711220384000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711220384000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711220384000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711220384000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711220384000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711220384000,46.549005,15.635014
22,maribor,DVORANA TABOR,Gorkega ulica 48,False,False,20,0,20,OPEN,1711222200000,46.549005,15.635014
