number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,latitude,longitude
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,5,15,OPEN,1711189487000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,5,15,OPEN,1711189487000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,5,15,OPEN,1711210680000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,5,15,OPEN,1711210680000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,5,15,OPEN,1711210680000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,5,15,OPEN,1711210680000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,5,15,OPEN,1711210680000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,5,15,OPEN,1711210680000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711220369000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711220369000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711220369000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711220369000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711220369000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711220369000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711220369000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711220369000,46.558534,15.654739
12,maribor,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,False,False,20,12,8,OPEN,1711222184000,46.558534,15.654739
