number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,latitude,longitude
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711189492000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711189492000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,13,7,OPEN,1711210991000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,13,7,OPEN,1711210991000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,13,7,OPEN,1711210991000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,13,7,OPEN,1711210991000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,13,7,OPEN,1711210991000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,13,7,OPEN,1711210991000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711220391000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711220391000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711220391000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711220391000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711220391000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711220391000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711220391000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711220391000,46.558924,15.644443
6,maribor,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,False,False,20,18,2,OPEN,1711222206000,46.558924,15.644443
