number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,latitude,longitude
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,18,2,OPEN,1711189530000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,17,3,OPEN,1711189686000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,2,18,OPEN,1711210976000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,2,18,OPEN,1711210976000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,2,18,OPEN,1711210976000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,0,20,OPEN,1711211032000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,0,20,OPEN,1711211032000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,0,20,OPEN,1711211032000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,3,17,OPEN,1711220087000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,3,17,OPEN,1711220087000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,3,17,OPEN,1711220087000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,3,17,OPEN,1711220087000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,3,17,OPEN,1711220087000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,3,17,OPEN,1711220087000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,3,17,OPEN,1711220087000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,3,17,OPEN,1711220087000,46.557328,15.646833
10,maribor,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,False,False,20,4,16,OPEN,1711222323000,46.557328,15.646833
