number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,latitude,longitude
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,8,12,OPEN,1711189476000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,8,12,OPEN,1711189476000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,3,17,OPEN,1711210672000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,3,17,OPEN,1711210672000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,3,17,OPEN,1711210672000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,3,17,OPEN,1711210672000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,3,17,OPEN,1711210672000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,3,17,OPEN,1711210672000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711220357000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711220357000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711220357000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711220357000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711220357000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711220357000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711220357000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711220357000,46.556731,15.64212
28,maribor,UM FGPA - LENT - SODNI STOLP,Pristan 6,False,False,20,1,19,OPEN,1711222174000,46.556731,15.64212
