number,contract_name,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,latitude,longitude
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,6,14,OPEN,1711189592000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,6,14,OPEN,1711189592000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,9,11,OPEN,1711210715000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,9,11,OPEN,1711210715000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,9,11,OPEN,1711210715000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,9,11,OPEN,1711210715000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,9,11,OPEN,1711210715000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,9,11,OPEN,1711210715000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711220412000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711220412000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711220412000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711220412000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711220412000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711220412000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711220412000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711220412000,46.550683,15.639333
21,maribor,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,False,False,20,11,9,OPEN,1711222229000,46.550683,15.639333
