available_bike_stands
14
14
16
15
12
16
12
5
6
12
15
16
9
10
10
10
10
10
9
8
13
9
12
13
15
15
16
14
13
14
13
10
7
11
8
9
9
9
9
9
9
8
9
9
9
13
16
16
16
16
12
16
12
13
13
10
10
10
9
9
10
10
10
10
10
11
11
10
15
16
16
16
15
8
9
15
12
14
16
14
14
15
14
14
15
16
15
10
14
14
15
16
16
16
16
15
14
13
16
10
8
13
16
6
14
16
12
13
9
9
9
8
8
8
9
8
5
10
11
11
11
11
11
10
10
11
12
16
16
14
12
10
10
13
12
8
7
7
9
13
10
16
11
12
9
14
14
14
6
12
9
6
7
5
7
7
8
8
8
8
11
9
9
13
11
14
16
15
15
3
1
3
4
2
4
9
10
9
9
10
10
10
10
11
10
10
15
13
15
14
16
15
15
10
9
14
13
15
16
15
13
13
12
14
14
14
14
16
15
14
16
16
16
16
16
16
16
13
12
13
10
9
9
9
10
9
8
8
7
7
7
7
6
7
8
9
7
0
0
