available_bike_stands
21
20
14
22
22
13
5
17
21
15
5
0
4
5
5
5
4
4
6
13
22
22
19
22
20
20
22
20
0
4
11
10
1
0
3
0
3
3
3
2
3
3
13
21
21
18
18
21
17
21
12
13
19
22
22
22
21
17
11
5
0
0
0
0
1
2
6
11
22
22
22
22
18
19
20
22
15
9
2
3
1
4
11
10
12
16
16
10
0
5
0
0
7
22
15
17
18
22
19
18
20
10
4
11
9
4
10
7
2
4
8
10
8
8
10
17
15
21
17
21
21
21
20
18
9
11
9
8
6
8
2
8
2
3
22
22
22
22
22
22
22
22
20
17
19
9
22
16
14
10
11
2
0
4
15
7
5
5
5
5
16
22
22
7
10
8
11
13
11
3
11
17
16
16
13
12
6
6
6
5
5
6
7
10
20
21
6
12
11
21
21
21
16
14
22
16
18
19
14
4
4
5
4
3
4
6
6
5
8
12
10
16
17
17
20
21
22
21
18
16
15
12
8
1
0
10
10
16
15
15
15
16
17
22
21
21
21
22
20
