available_bike_stands
11
12
16
17
15
14
17
16
14
11
13
13
13
13
13
13
13
13
13
13
14
15
14
16
13
14
13
6
5
7
4
1
4
9
8
7
7
7
7
7
7
8
12
14
12
10
9
10
7
11
10
8
0
6
8
14
20
17
15
15
19
19
19
19
19
19
18
17
16
16
18
18
19
19
17
16
19
19
19
19
19
19
19
19
18
18
18
16
20
20
20
20
20
17
17
19
17
12
12
5
2
13
18
17
18
15
15
16
16
16
15
15
15
15
15
15
10
14
14
14
15
15
14
14
14
14
11
12
14
15
16
16
16
16
16
16
16
15
18
20
20
12
17
14
16
11
5
5
2
4
9
11
11
10
12
11
11
11
11
11
13
15
14
17
14
14
13
14
13
11
10
9
11
14
16
16
16
16
16
16
16
16
15
20
10
9
9
8
6
9
9
5
3
4
6
10
11
15
14
16
16
17
17
17
17
17
16
17
15
14
14
16
17
17
19
19
18
18
17
15
15
19
20
20
20
20
20
20
20
20
20
20
19
19
17
17
17
18
15
