available_bike_stands
11
12
16
9
2
5
11
8
11
8
10
11
11
11
11
11
11
11
11
11
8
4
2
7
2
12
9
12
8
20
19
9
7
20
20
20
20
20
20
20
20
20
20
18
17
18
19
14
6
0
0
1
6
4
4
2
3
3
3
3
3
3
3
3
3
4
1
0
2
0
3
2
1
2
1
11
17
17
17
17
15
14
14
14
14
14
14
14
13
13
12
12
12
12
12
14
13
10
9
4
5
0
3
2
1
2
9
10
11
12
12
12
12
12
12
13
13
15
15
15
13
11
12
11
9
9
8
6
1
8
8
10
10
10
10
9
9
9
9
8
7
8
5
10
1
4
8
13
15
14
16
19
19
18
18
18
18
18
18
18
17
17
16
21
21
14
8
7
7
6
7
8
8
10
11
12
12
12
12
12
12
12
12
12
11
10
10
13
12
0
0
16
19
18
16
19
21
21
21
21
21
21
21
21
21
21
21
19
19
17
12
9
12
6
3
1
2
6
4
2
5
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
7
