available_bike_stands
18
18
16
20
20
17
13
16
17
17
17
19
19
19
19
19
19
20
20
16
14
13
18
7
0
6
15
18
9
11
20
18
19
20
20
17
14
14
14
14
14
14
12
9
9
16
6
11
17
20
18
14
20
15
17
20
18
17
19
19
19
19
19
19
19
19
19
18
20
20
20
19
20
18
16
18
17
18
20
19
20
20
20
20
20
15
19
15
16
16
17
17
15
13
14
13
11
16
15
19
19
19
16
11
13
15
16
20
20
20
20
20
20
20
20
18
11
8
7
7
7
7
10
10
12
13
16
16
17
19
18
18
18
18
15
16
17
18
19
19
19
12
18
10
11
19
15
14
14
14
15
16
13
13
15
15
15
15
15
16
10
9
4
14
8
14
11
16
15
15
14
14
15
16
17
19
17
17
17
17
12
12
13
7
1
13
20
9
17
14
20
13
12
12
15
12
9
9
10
12
12
13
13
13
13
14
14
14
14
13
14
14
16
17
18
16
16
20
20
20
15
16
18
18
18
18
18
18
18
18
18
18
18
19
20
16
17
12
15
