available_bike_stands
11
11
15
20
18
19
14
16
16
14
15
16
15
15
15
15
16
17
17
16
16
17
14
15
17
13
16
20
17
20
17
14
15
16
18
17
16
16
16
16
16
15
17
19
19
19
8
11
10
15
18
15
17
15
20
16
17
13
12
12
12
17
17
17
16
14
14
15
20
20
19
18
20
18
17
17
20
20
18
15
13
13
12
13
13
17
20
20
19
20
19
18
19
16
17
16
19
19
11
20
15
11
13
12
15
18
18
14
14
14
15
15
15
14
15
16
17
17
18
11
10
10
9
9
9
8
8
8
7
6
5
5
5
5
5
5
4
4
6
11
8
6
10
14
20
13
18
15
15
15
15
18
17
17
18
17
17
17
16
16
18
16
19
19
9
10
10
9
9
10
8
10
8
7
7
9
9
9
10
9
9
8
8
11
11
11
11
14
16
15
19
17
15
17
19
19
19
18
16
14
12
11
12
12
11
10
9
10
11
10
10
9
10
10
13
13
12
12
13
12
13
13
10
10
10
10
8
8
7
6
7
7
7
7
11
10
12
11
13
