available_bike_stands
20
22
20
21
14
12
7
11
10
13
9
8
10
10
10
10
9
9
10
19
22
6
10
16
16
22
8
13
15
16
17
21
21
20
22
20
15
15
15
15
15
17
17
6
8
10
13
12
22
21
21
20
21
19
21
22
22
20
18
21
21
20
20
20
21
21
19
20
22
22
21
21
21
21
22
22
20
18
21
18
10
9
11
11
12
12
12
16
5
9
9
11
13
13
6
8
14
16
13
14
21
14
20
8
8
7
6
10
9
8
8
8
7
7
8
14
16
22
12
11
10
9
11
13
14
15
14
15
15
11
10
8
9
9
7
16
18
20
22
22
4
10
16
19
16
22
22
18
15
16
14
13
10
10
8
8
8
7
7
9
12
10
15
20
22
22
1
0
11
9
9
11
13
12
8
9
6
3
3
3
3
3
4
7
20
9
11
15
19
13
20
19
20
14
15
17
18
21
21
19
19
15
14
14
14
14
15
15
15
15
18
19
12
15
18
18
21
21
18
21
22
22
22
21
14
14
15
15
17
18
18
17
19
21
21
20
22
22
22
