available_bike_stands
19
20
17
17
17
18
16
16
15
15
16
15
16
16
16
16
16
16
16
15
15
17
16
17
17
15
16
12
11
11
10
10
10
13
13
13
13
13
13
13
13
13
13
13
14
14
15
15
12
11
6
3
14
12
12
14
13
13
13
13
13
13
13
13
13
13
13
13
11
14
13
14
15
13
10
13
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
13
14
14
15
16
16
16
15
12
9
3
2
2
2
2
2
2
2
2
2
2
2
1
1
1
1
7
7
7
7
8
8
7
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
7
7
6
7
4
3
13
12
12
12
12
12
12
12
12
12
12
12
12
11
11
12
13
12
10
10
10
10
9
9
9
8
9
9
10
10
10
10
10
10
10
10
9
9
9
9
10
11
12
0
0
1
17
17
17
14
16
16
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
19
19
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
